"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011/2012","Prince Edward Island","2016A000211","Net non-permanent residents","Persons","249","units ","0","v29768537","3.12","248","","","","0"
"2011/2012","Prince Edward Island","2016A000211","Residual deviation","Persons","249","units ","0","v53437074","3.8","550","","","","0"
"2011/2012","Nova Scotia","2016A000212","Births","Persons","249","units ","0","v391077","4.1","8911","","","","0"
"2011/2012","Nova Scotia","2016A000212","Deaths","Persons","249","units ","0","v391092","4.2","8350","","","","0"
"2011/2012","Nova Scotia","2016A000212","Immigrants","Persons","249","units ","0","v391107","4.3","2360","","","","0"
"2011/2012","Nova Scotia","2016A000212","Emigrants","Persons","249","units ","0","v29768538","4.9","1265","","","","0"
"2011/2012","Nova Scotia","2016A000212","Returning emigrants","Persons","249","units ","0","v29768539","4.10","626","","","","0"
"2011/2012","Nova Scotia","2016A000212","Net temporary emigrants","Persons","249","units ","0","v29768540","4.11","251","","","","0"
"2011/2012","Nova Scotia","2016A000212","Net interprovincial migration","Persons","249","units ","0","v391136","4.5","-2866","","","","0"
"2011/2012","Nova Scotia","2016A000212","Net non-permanent residents","Persons","249","units ","0","v29768541","4.12","1533","","","","0"
"2011/2012","Nova Scotia","2016A000212","Residual deviation","Persons","249","units ","0","v53437075","4.8","1337","","","","0"
"2011/2012","New Brunswick","2016A000213","Births","Persons","249","units ","0","v391078","5.1","7246","","","","0"
"2011/2012","New Brunswick","2016A000213","Deaths","Persons","249","units ","0","v391093","5.2","6358","","","","0"
"2011/2012","New Brunswick","2016A000213","Immigrants","Persons","249","units ","0","v391108","5.3","2263","","","","0"
"2011/2012","New Brunswick","2016A000213","Emigrants","Persons","249","units ","0","v29768542","5.9","421","","","","0"
"2011/2012","New Brunswick","2016A000213","Returning emigrants","Persons","249","units ","0","v29768543","5.10","347","","","","0"
"2011/2012","New Brunswick","2016A000213","Net temporary emigrants","Persons","249","units ","0","v29768544","5.11","202","","","","0"
"2011/2012","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units ","0","v391137","5.5","-1806","","","","0"
"2011/2012","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units ","0","v29768545","5.12","382","","","","0"
"2011/2012","New Brunswick","2016A000213","Residual deviation","Persons","249","units ","0","v53437076","5.8","-1222","","","","0"
"2011/2012","Quebec","2016A000224","Births","Persons","249","units ","0","v391079","6.1","88450","","","","0"
"2011/2012","Quebec","2016A000224","Deaths","Persons","249","units ","0","v391094","6.2","59343","","","","0"
"2011/2012","Quebec","2016A000224","Immigrants","Persons","249","units ","0","v391109","6.3","54213","","","","0"
"2011/2012","Quebec","2016A000224","Emigrants","Persons","249","units ","0","v29768546","6.9","9612","","","","0"
"2011/2012","Quebec","2016A000224","Returning emigrants","Persons","249","units ","0","v29768547","6.10","5806","","","","0"
"2011/2012","Quebec","2016A000224","Net temporary emigrants","Persons","249","units ","0","v29768548","6.11","4484","","","","0"
"2011/2012","Quebec","2016A000224","Net interprovincial migration","Persons","249","units ","0","v391138","6.5","-6915","","","","0"
"2011/2012","Quebec","2016A000224","Net non-permanent residents","Persons","249","units ","0","v29768549","6.12","5178","","","","0"
"2011/2012","Quebec","2016A000224","Residual deviation","Persons","249","units ","0","v53437077","6.8","17282","","","","0"
"2011/2012","Ontario","2016A000235","Births","Persons","249","units ","0","v391080","7.1","140999","","","","0"
"2011/2012","Ontario","2016A000235","Deaths","Persons","249","units ","0","v391095","7.2","88928","","","","0"
"2011/2012","Ontario","2016A000235","Immigrants","Persons","249","units ","0","v391110","7.3","101262","","","","0"
"2011/2012","Ontario","2016A000235","Emigrants","Persons","249","units ","0","v29768550","7.9","29715","","","","0"
"2011/2012","Ontario","2016A000235","Returning emigrants","Persons","249","units ","0","v29768551","7.10","17496","","","","0"
"2011/2012","Ontario","2016A000235","Net temporary emigrants","Persons","249","units ","0","v29768552","7.11","13168","","","","0"
"2011/2012","Ontario","2016A000235","Net interprovincial migration","Persons","249","units ","0","v391139","7.5","-10611","","","","0"
"2011/2012","Ontario","2016A000235","Net non-permanent residents","Persons","249","units ","0","v29768553","7.12","24073","","","","0"
"2011/2012","Ontario","2016A000235","Residual deviation","Persons","249","units ","0","v53437078","7.8","12157","","","","0"
"2011/2012","Manitoba","2016A000246","Births","Persons","249","units ","0","v391081","8.1","15983","","","","0"
"2011/2012","Manitoba","2016A000246","Deaths","Persons","249","units ","0","v391096","8.2","10089","","","","0"
"2011/2012","Manitoba","2016A000246","Immigrants","Persons","249","units ","0","v391111","8.3","15091","","","","0"
"2011/2012","Manitoba","2016A000246","Emigrants","Persons","249","units ","0","v29768554","8.9","1544","","","","0"
"2011/2012","Manitoba","2016A000246","Returning emigrants","Persons","249","units ","0","v29768555","8.10","1398","","","","0"
"2011/2012","Manitoba","2016A000246","Net temporary emigrants","Persons","249","units ","0","v29768556","8.11","349","","","","0"
"2011/2012","Manitoba","2016A000246","Net interprovincial migration","Persons","249","units ","0","v391140","8.5","-4212","","","","0"
"2011/2012","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units ","0","v29768557","8.12","778","","","","0"
"2011/2012","Manitoba","2016A000246","Residual deviation","Persons","249","units ","0","v53437079","8.8","730","","","","0"
"2011/2012","Saskatchewan","2016A000247","Births","Persons","249","units ","0","v391082","9.1","14422","","","","0"
"2011/2012","Saskatchewan","2016A000247","Deaths","Persons","249","units ","0","v391097","9.2","9103","","","","0"
"2011/2012","Saskatchewan","2016A000247","Immigrants","Persons","249","units ","0","v391112","9.3","11439","","","","0"
"2011/2012","Saskatchewan","2016A000247","Emigrants","Persons","249","units ","0","v29768558","9.9","1001","","","","0"
"2011/2012","Saskatchewan","2016A000247","Returning emigrants","Persons","249","units ","0","v29768559","9.10","721","","","","0"
"2011/2012","Saskatchewan","2016A000247","Net temporary emigrants","Persons","249","units ","0","v29768560","9.11","486","","","","0"
"2011/2012","Saskatchewan","2016A000247","Net interprovincial migration","Persons","249","units ","0","v391141","9.5","1878","","","","0"
"2011/2012","Saskatchewan","2016A000247","Net non-permanent residents","Persons","249","units ","0","v29768561","9.12","2255","","","","0"
"2011/2012","Saskatchewan","2016A000247","Residual deviation","Persons","249","units ","0","v53437080","9.8","2396","","","","0"
"2011/2012","Alberta","2016A000248","Births","Persons","249","units ","0","v391083","10.1","51315","","","","0"
"2011/2012","Alberta","2016A000248","Deaths","Persons","249","units ","0","v391098","10.2","21528","","","","0"
"2011/2012","Alberta","2016A000248","Immigrants","Persons","249","units ","0","v391113","10.3","34541","","","","0"
"2011/2012","Alberta","2016A000248","Emigrants","Persons","249","units ","0","v29768562","10.9","8225","","","","0"
"2011/2012","Alberta","2016A000248","Returning emigrants","Persons","249","units ","0","v29768563","10.10","4981","","","","0"
"2011/2012","Alberta","2016A000248","Net temporary emigrants","Persons","249","units ","0","v29768564","10.11","2220","","","","0"
"2011/2012","Alberta","2016A000248","Net interprovincial migration","Persons","249","units ","0","v391142","10.5","27652","","","","0"
"2011/2012","Alberta","2016A000248","Net non-permanent residents","Persons","249","units ","0","v29768565","10.12","7836","","","","0"
"2011/2012","Alberta","2016A000248","Residual deviation","Persons","249","units ","0","v53437081","10.8","8834","","","","0"
"2011/2012","British Columbia","2016A000259","Births","Persons","249","units ","0","v391071","11.1","43768","","","","0"
"2011/2012","British Columbia","2016A000259","Deaths","Persons","249","units ","0","v391086","11.2","32256","","","","0"
"2011/2012","British Columbia","2016A000259","Immigrants","Persons","249","units ","0","v391101","11.3","36250","","","","0"
"2011/2012","British Columbia","2016A000259","Emigrants","Persons","249","units ","0","v29768566","11.9","13258","","","","0"
"2011/2012","British Columbia","2016A000259","Returning emigrants","Persons","249","units ","0","v29768567","11.10","5576","","","","0"
"2011/2012","British Columbia","2016A000259","Net temporary emigrants","Persons","249","units ","0","v29768568","11.11","5237","","","","0"
"2011/2012","British Columbia","2016A000259","Net interprovincial migration","Persons","249","units ","0","v391130","11.5","-2711","","","","0"
"2011/2012","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units ","0","v29768569","11.12","12420","","","","0"
"2011/2012","British Columbia","2016A000259","Residual deviation","Persons","249","units ","0","v53437082","11.8","-20113","","","","0"
"2011/2012","Yukon","2016A000260","Births","Persons","249","units ","0","v391072","12.1","438","","","","0"
"2011/2012","Yukon","2016A000260","Deaths","Persons","249","units ","0","v391087","12.2","215","","","","0"
"2011/2012","Yukon","2016A000260","Immigrants","Persons","249","units ","0","v391102","12.3","333","","","","0"
"2011/2012","Yukon","2016A000260","Emigrants","Persons","249","units ","0","v29768570","12.9","63","","","","0"
"2011/2012","Yukon","2016A000260","Returning emigrants","Persons","249","units ","0","v29768571","12.10","15","","","","0"
"2011/2012","Yukon","2016A000260","Net temporary emigrants","Persons","249","units ","0","v29768572","12.11","29","","","","0"
"2011/2012","Yukon","2016A000260","Net interprovincial migration","Persons","249","units ","0","v391131","12.5","313","","","","0"
"2011/2012","Yukon","2016A000260","Net non-permanent residents","Persons","249","units ","0","v29768573","12.12","-33","","","","0"
"2011/2012","Yukon","2016A000260","Residual deviation","Persons","249","units ","0","v53437083","12.8","-64","","","","0"
"2011/2012","Northwest Territories","2016A000261","Births","Persons","249","units ","0","v391074","14.1","708","","","","0"
"2011/2012","Northwest Territories","2016A000261","Deaths","Persons","249","units ","0","v391089","14.2","189","","","","0"
"2011/2012","Northwest Territories","2016A000261","Immigrants","Persons","249","units ","0","v391104","14.3","141","","","","0"
"2011/2012","Northwest Territories","2016A000261","Emigrants","Persons","249","units ","0","v29768578","14.9","26","","","","0"
"2011/2012","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units ","0","v29768579","14.10","0","","","","0"
"2011/2012","Northwest Territories","2016A000261","Net temporary emigrants","Persons","249","units ","0","v29768580","14.11","31","","","","0"
"2011/2012","Northwest Territories","2016A000261","Net interprovincial migration","Persons","249","units ","0","v391133","14.5","-496","","","","0"
"2011/2012","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units ","0","v29768581","14.12","26","","","","0"
"2011/2012","Northwest Territories","2016A000261","Residual deviation","Persons","249","units ","0","v53437085","14.8","-11","","","","0"
"2011/2012","Nunavut","2016A000262","Births","Persons","249","units ","0","v391075","15.1","825","","","","0"
"2011/2012","Nunavut","2016A000262","Deaths","Persons","249","units ","0","v391090","15.2","166","","","","0"
"2011/2012","Nunavut","2016A000262","Immigrants","Persons","249","units ","0","v391105","15.3","26","","","","0"
"2011/2012","Nunavut","2016A000262","Emigrants","Persons","249","units ","0","v29768582","15.9","3","","","","0"
"2011/2012","Nunavut","2016A000262","Returning emigrants","Persons","249","units ","0","v29768583","15.10","0","","","","0"
"2011/2012","Nunavut","2016A000262","Net temporary emigrants","Persons","249","units ","0","v29768584","15.11","27","","","","0"
"2011/2012","Nunavut","2016A000262","Net interprovincial migration","Persons","249","units ","0","v391134","15.5","-153","","","","0"
"2011/2012","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units ","0","v29768585","15.12","7","","","","0"
"2011/2012","Nunavut","2016A000262","Residual deviation","Persons","249","units ","0","v53437086","15.8","29","","","","0"
"2012/2013","Canada","2016A000011124","Births","Persons","249","units ","0","v391069","1.1","381607","","","","0"
"2012/2013","Canada","2016A000011124","Deaths","Persons","249","units ","0","v391084","1.2","251656","","","","0"
"2012/2013","Canada","2016A000011124","Immigrants","Persons","249","units ","0","v391099","1.3","263101","","","","0"
"2012/2013","Canada","2016A000011124","Emigrants","Persons","249","units ","0","v29768526","1.9","62129","","","","0"
"2012/2013","Canada","2016A000011124","Returning emigrants","Persons","249","units ","0","v29768527","1.10","36994","","","","0"
"2012/2013","Canada","2016A000011124","Net temporary emigrants","Persons","249","units ","0","v29768528","1.11","26667","","","","0"
"2012/2013","Canada","2016A000011124","Net interprovincial migration","Persons","249","units ","0","v52153346","1.5","0","","","","0"
"2012/2013","Canada","2016A000011124","Net non-permanent residents","Persons","249","units ","0","v29768529","1.12","49521","","","","0"
"2012/2013","Canada","2016A000011124","Residual deviation","Persons","249","units ","0","v53437072","1.8","22039","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Births","Persons","249","units ","0","v391070","2.1","4451","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units ","0","v391085","2.2","4735","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units ","0","v391100","2.3","678","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Emigrants","Persons","249","units ","0","v29768530","2.9","416","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Returning emigrants","Persons","249","units ","0","v29768531","2.10","177","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Net temporary emigrants","Persons","249","units ","0","v29768532","2.11","142","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Net interprovincial migration","Persons","249","units ","0","v391129","2.5","495","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Net non-permanent residents","Persons","249","units ","0","v29768533","2.12","456","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Residual deviation","Persons","249","units ","0","v53437073","2.8","195","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Births","Persons","249","units ","0","v391076","3.1","1339","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Deaths","Persons","249","units ","0","v391091","3.2","1239","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Immigrants","Persons","249","units ","0","v391106","3.3","863","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Emigrants","Persons","249","units ","0","v29768534","3.9","158","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Returning emigrants","Persons","249","units ","0","v29768535","3.10","112","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Net temporary emigrants","Persons","249","units ","0","v29768536","3.11","40","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Net interprovincial migration","Persons","249","units ","0","v391135","3.5","-901","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Net non-permanent residents","Persons","249","units ","0","v29768537","3.12","136","","","","0"
"2012/2013","Prince Edward Island","2016A000211","Residual deviation","Persons","249","units ","0","v53437074","3.8","548","","","","0"
"2012/2013","Nova Scotia","2016A000212","Births","Persons","249","units ","0","v391077","4.1","8514","","","","0"
"2012/2013","Nova Scotia","2016A000212","Deaths","Persons","249","units ","0","v391092","4.2","8700","","","","0"
"2012/2013","Nova Scotia","2016A000212","Immigrants","Persons","249","units ","0","v391107","4.3","2246","","","","0"
"2012/2013","Nova Scotia","2016A000212","Emigrants","Persons","249","units ","0","v29768538","4.9","1054","","","","0"
"2012/2013","Nova Scotia","2016A000212","Returning emigrants","Persons","249","units ","0","v29768539","4.10","589","","","","0"
"2012/2013","Nova Scotia","2016A000212","Net temporary emigrants","Persons","249","units ","0","v29768540","4.11","250","","","","0"
"2012/2013","Nova Scotia","2016A000212","Net interprovincial migration","Persons","249","units ","0","v391136","4.5","-3517","","","","0"
"2012/2013","Nova Scotia","2016A000212","Net non-permanent residents","Persons","249","units ","0","v29768541","4.12","304","","","","0"
"2012/2013","Nova Scotia","2016A000212","Residual deviation","Persons","249","units ","0","v53437075","4.8","1333","","","","0"
"2012/2013","New Brunswick","2016A000213","Births","Persons","249","units ","0","v391078","5.1","6927","","","","0"
"2012/2013","New Brunswick","2016A000213","Deaths","Persons","249","units ","0","v391093","5.2","6529","","","","0"
"2012/2013","New Brunswick","2016A000213","Immigrants","Persons","249","units ","0","v391108","5.3","2024","","","","0"
"2012/2013","New Brunswick","2016A000213","Emigrants","Persons","249","units ","0","v29768542","5.9","311","","","","0"
"2012/2013","New Brunswick","2016A000213","Returning emigrants","Persons","249","units ","0","v29768543","5.10","310","","","","0"
"2012/2013","New Brunswick","2016A000213","Net temporary emigrants","Persons","249","units ","0","v29768544","5.11","204","","","","0"
"2012/2013","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units ","0","v391137","5.5","-3290","","","","0"
"2012/2013","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units ","0","v29768545","5.12","21","","","","0"
"2012/2013","New Brunswick","2016A000213","Residual deviation","Persons","249","units ","0","v53437076","5.8","-1218","","","","0"
"2012/2013","Quebec","2016A000224","Births","Persons","249","units ","0","v391079","6.1","89202","","","","0"
"2012/2013","Quebec","2016A000224","Deaths","Persons","249","units ","0","v391094","6.2","61961","","","","0"
"2012/2013","Quebec","2016A000224","Immigrants","Persons","249","units ","0","v391109","6.3","56003","","","","0"
"2012/2013","Quebec","2016A000224","Emigrants","Persons","249","units ","0","v29768546","6.9","9124","","","","0"
"2012/2013","Quebec","2016A000224","Returning emigrants","Persons","249","units ","0","v29768547","6.10","5669","","","","0"
"2012/2013","Quebec","2016A000224","Net temporary emigrants","Persons","249","units ","0","v29768548","6.11","4487","","","","0"
"2012/2013","Quebec","2016A000224","Net interprovincial migration","Persons","249","units ","0","v391138","6.5","-10431","","","","0"
"2012/2013","Quebec","2016A000224","Net non-permanent residents","Persons","249","units ","0","v29768549","6.12","2142","","","","0"
"2012/2013","Quebec","2016A000224","Residual deviation","Persons","249","units ","0","v53437077","6.8","17234","","","","0"
"2012/2013","Ontario","2016A000235","Births","Persons","249","units ","0","v391080","7.1","140601","","","","0"
"2012/2013","Ontario","2016A000235","Deaths","Persons","249","units ","0","v391095","7.2","93063","","","","0"
"2012/2013","Ontario","2016A000235","Immigrants","Persons","249","units ","0","v391110","7.3","105849","","","","0"
"2012/2013","Ontario","2016A000235","Emigrants","Persons","249","units ","0","v29768550","7.9","28260","","","","0"
"2012/2013","Ontario","2016A000235","Returning emigrants","Persons","249","units ","0","v29768551","7.10","17766","","","","0"
"2012/2013","Ontario","2016A000235","Net temporary emigrants","Persons","249","units ","0","v29768552","7.11","13169","","","","0"
"2012/2013","Ontario","2016A000235","Net interprovincial migration","Persons","249","units ","0","v391139","7.5","-13901","","","","0"
"2012/2013","Ontario","2016A000235","Net non-permanent residents","Persons","249","units ","0","v29768553","7.12","16449","","","","0"
"2012/2013","Ontario","2016A000235","Residual deviation","Persons","249","units ","0","v53437078","7.8","12123","","","","0"
"2012/2013","Manitoba","2016A000246","Births","Persons","249","units ","0","v391081","8.1","16488","","","","0"
"2012/2013","Manitoba","2016A000246","Deaths","Persons","249","units ","0","v391096","8.2","10195","","","","0"
"2012/2013","Manitoba","2016A000246","Immigrants","Persons","249","units ","0","v391111","8.3","12701","","","","0"
"2012/2013","Manitoba","2016A000246","Emigrants","Persons","249","units ","0","v29768554","8.9","1495","","","","0"
"2012/2013","Manitoba","2016A000246","Returning emigrants","Persons","249","units ","0","v29768555","8.10","1464","","","","0"
"2012/2013","Manitoba","2016A000246","Net temporary emigrants","Persons","249","units ","0","v29768556","8.11","348","","","","0"
"2012/2013","Manitoba","2016A000246","Net interprovincial migration","Persons","249","units ","0","v391140","8.5","-5006","","","","0"
"2012/2013","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units ","0","v29768557","8.12","1764","","","","0"
"2012/2013","Manitoba","2016A000246","Residual deviation","Persons","249","units ","0","v53437079","8.8","728","","","","0"
"2012/2013","Saskatchewan","2016A000247","Births","Persons","249","units ","0","v391082","9.1","14886","","","","0"
"2012/2013","Saskatchewan","2016A000247","Deaths","Persons","249","units ","0","v391097","9.2","9313","","","","0"
"2012/2013","Saskatchewan","2016A000247","Immigrants","Persons","249","units ","0","v391112","9.3","9828","","","","0"
"2012/2013","Saskatchewan","2016A000247","Emigrants","Persons","249","units ","0","v29768558","9.9","705","","","","0"
"2012/2013","Saskatchewan","2016A000247","Returning emigrants","Persons","249","units ","0","v29768559","9.10","459","","","","0"
"2012/2013","Saskatchewan","2016A000247","Net temporary emigrants","Persons","249","units ","0","v29768560","9.11","487","","","","0"
"2012/2013","Saskatchewan","2016A000247","Net interprovincial migration","Persons","249","units ","0","v391141","9.5","392","","","","0"
"2012/2013","Saskatchewan","2016A000247","Net non-permanent residents","Persons","249","units ","0","v29768561","9.12","3311","","","","0"
"2012/2013","Saskatchewan","2016A000247","Residual deviation","Persons","249","units ","0","v53437080","9.8","2390","","","","0"
"2012/2013","Alberta","2016A000248","Births","Persons","249","units ","0","v391083","10.1","53076","","","","0"
"2012/2013","Alberta","2016A000248","Deaths","Persons","249","units ","0","v391098","10.2","22404","","","","0"
"2012/2013","Alberta","2016A000248","Immigrants","Persons","249","units ","0","v391113","10.3","36794","","","","0"
"2012/2013","Alberta","2016A000248","Emigrants","Persons","249","units ","0","v29768562","10.9","7656","","","","0"
"2012/2013","Alberta","2016A000248","Returning emigrants","Persons","249","units ","0","v29768563","10.10","4944","","","","0"
"2012/2013","Alberta","2016A000248","Net temporary emigrants","Persons","249","units ","0","v29768564","10.11","2218","","","","0"
"2012/2013","Alberta","2016A000248","Net interprovincial migration","Persons","249","units ","0","v391142","10.5","38598","","","","0"
"2012/2013","Alberta","2016A000248","Net non-permanent residents","Persons","249","units ","0","v29768565","10.12","14140","","","","0"
"2012/2013","Alberta","2016A000248","Residual deviation","Persons","249","units ","0","v53437081","10.8","8811","","","","0"
"2012/2013","British Columbia","2016A000259","Births","Persons","249","units ","0","v391071","11.1","44181","","","","0"
"2012/2013","British Columbia","2016A000259","Deaths","Persons","249","units ","0","v391086","11.2","32913","","","","0"
"2012/2013","British Columbia","2016A000259","Immigrants","Persons","249","units ","0","v391101","11.3","35738","","","","0"
"2012/2013","British Columbia","2016A000259","Emigrants","Persons","249","units ","0","v29768566","11.9","12873","","","","0"
"2012/2013","British Columbia","2016A000259","Returning emigrants","Persons","249","units ","0","v29768567","11.10","5486","","","","0"
"2012/2013","British Columbia","2016A000259","Net temporary emigrants","Persons","249","units ","0","v29768568","11.11","5236","","","","0"
"2012/2013","British Columbia","2016A000259","Net interprovincial migration","Persons","249","units ","0","v391130","11.5","-1868","","","","0"
"2012/2013","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units ","0","v29768569","11.12","10734","","","","0"
"2012/2013","British Columbia","2016A000259","Residual deviation","Persons","249","units ","0","v53437082","11.8","-20059","","","","0"
"2012/2013","Yukon","2016A000260","Births","Persons","249","units ","0","v391072","12.1","404","","","","0"
"2012/2013","Yukon","2016A000260","Deaths","Persons","249","units ","0","v391087","12.2","210","","","","0"
"2012/2013","Yukon","2016A000260","Immigrants","Persons","249","units ","0","v391102","12.3","212","","","","0"
"2012/2013","Yukon","2016A000260","Emigrants","Persons","249","units ","0","v29768570","12.9","47","","","","0"
"2012/2013","Yukon","2016A000260","Returning emigrants","Persons","249","units ","0","v29768571","12.10","3","","","","0"
"2012/2013","Yukon","2016A000260","Net temporary emigrants","Persons","249","units ","0","v29768572","12.11","28","","","","0"
"2012/2013","Yukon","2016A000260","Net interprovincial migration","Persons","249","units ","0","v391131","12.5","-94","","","","0"
"2012/2013","Yukon","2016A000260","Net non-permanent residents","Persons","249","units ","0","v29768573","12.12","-16","","","","0"
"2012/2013","Yukon","2016A000260","Residual deviation","Persons","249","units ","0","v53437083","12.8","-63","","","","0"
"2012/2013","Northwest Territories","2016A000261","Births","Persons","249","units ","0","v391074","14.1","668","","","","0"
"2012/2013","Northwest Territories","2016A000261","Deaths","Persons","249","units ","0","v391089","14.2","213","","","","0"
"2012/2013","Northwest Territories","2016A000261","Immigrants","Persons","249","units ","0","v391104","14.3","153","","","","0"
"2012/2013","Northwest Territories","2016A000261","Emigrants","Persons","249","units ","0","v29768578","14.9","30","","","","0"
"2012/2013","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units ","0","v29768579","14.10","15","","","","0"
"2012/2013","Northwest Territories","2016A000261","Net temporary emigrants","Persons","249","units ","0","v29768580","14.11","31","","","","0"
"2012/2013","Northwest Territories","2016A000261","Net interprovincial migration","Persons","249","units ","0","v391133","14.5","-482","","","","0"
"2012/2013","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units ","0","v29768581","14.12","65","","","","0"
"2012/2013","Northwest Territories","2016A000261","Residual deviation","Persons","249","units ","0","v53437085","14.8","-12","","","","0"
"2012/2013","Nunavut","2016A000262","Births","Persons","249","units ","0","v391075","15.1","870","","","","0"
"2012/2013","Nunavut","2016A000262","Deaths","Persons","249","units ","0","v391090","15.2","181","","","","0"
"2012/2013","Nunavut","2016A000262","Immigrants","Persons","249","units ","0","v391105","15.3","12","","","","0"
"2012/2013","Nunavut","2016A000262","Emigrants","Persons","249","units ","0","v29768582","15.9","0","","","","0"
"2012/2013","Nunavut","2016A000262","Returning emigrants","Persons","249","units ","0","v29768583","15.10","0","","","","0"
"2012/2013","Nunavut","2016A000262","Net temporary emigrants","Persons","249","units ","0","v29768584","15.11","27","","","","0"
"2012/2013","Nunavut","2016A000262","Net interprovincial migration","Persons","249","units ","0","v391134","15.5","5","","","","0"
"2012/2013","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units ","0","v29768585","15.12","15","","","","0"
"2012/2013","Nunavut","2016A000262","Residual deviation","Persons","249","units ","0","v53437086","15.8","29","","","","0"
"2013/2014","Canada","2016A000011124","Births","Persons","249","units ","0","v391069","1.1","382281","","","","0"
"2013/2014","Canada","2016A000011124","Deaths","Persons","249","units ","0","v391084","1.2","253052","","","","0"
"2013/2014","Canada","2016A000011124","Immigrants","Persons","249","units ","0","v391099","1.3","267924","","","","0"
"2013/2014","Canada","2016A000011124","Emigrants","Persons","249","units ","0","v29768526","1.9","63722","","","","0"
"2013/2014","Canada","2016A000011124","Returning emigrants","Persons","249","units ","0","v29768527","1.10","36889","","","","0"
"2013/2014","Canada","2016A000011124","Net temporary emigrants","Persons","249","units ","0","v29768528","1.11","26668","","","","0"
"2013/2014","Canada","2016A000011124","Net interprovincial migration","Persons","249","units ","0","v52153346","1.5","0","","","","0"
"2013/2014","Canada","2016A000011124","Net non-permanent residents","Persons","249","units ","0","v29768529","1.12","32867","","","","0"
"2013/2014","Canada","2016A000011124","Residual deviation","Persons","249","units ","0","v53437072","1.8","22038","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Births","Persons","249","units ","0","v391070","2.1","4594","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units ","0","v391085","2.2","4804","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units ","0","v391100","2.3","1026","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Emigrants","Persons","249","units ","0","v29768530","2.9","227","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Returning emigrants","Persons","249","units ","0","v29768531","2.10","141","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Net temporary emigrants","Persons","249","units ","0","v29768532","2.11","140","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Net interprovincial migration","Persons","249","units ","0","v391129","2.5","234","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Net non-permanent residents","Persons","249","units ","0","v29768533","2.12","416","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Residual deviation","Persons","249","units ","0","v53437073","2.8","195","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Births","Persons","249","units ","0","v391076","3.1","1397","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Deaths","Persons","249","units ","0","v391091","3.2","1270","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Immigrants","Persons","249","units ","0","v391106","3.3","1406","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Emigrants","Persons","249","units ","0","v29768534","3.9","90","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Returning emigrants","Persons","249","units ","0","v29768535","3.10","89","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Net temporary emigrants","Persons","249","units ","0","v29768536","3.11","41","","","","0"
